0.13207  	-0.0734  	-0.3556  	-1.0288  	-0.0809  	-0.8954  	0.60039  	0.06134  	0.25194  	0.21630  	-0.1461  	-0.2840  	0.50041  	-0.1395  	0.30189  	1.86463  	-1.0002  	0.25247  	0.35703  	0.44694  	0.36625  	-0.1694  	-0.5555  	0.47692  	0.04130  	-0.3333  	0.99431  	0.46473  	-0.5592  	0.26577  	0.15898  	0.63746  	0.10636  	-0.1599  	0.83958  	0.06503  	0.43916  	-0.3474  	-0.5199  	0.70347  	-0.1368  	-0.0617  	-0.4118  	0.45192  	0.32527  	-0.0458  	-0.0291  	-0.0684  	-0.0441  	-0.1682  	-0.1137  	-0.0738  	-0.0141  	-0.0214  	-0.0593  	-0.0079  	-0.0312  	-0.0559  	0.00112  	0.01624  	-0.0063  	0.00874  	-0.0065  	0.03249  	0.19324  	0.07053  	0.04785  	0.02380  	-0.0212  	-0.0497  	0.48707  	261.820  	202.448  	
0.08270  	-0.0701  	-0.3992  	-1.0388  	-0.0952  	-0.9319  	0.57820  	0.04305  	0.23811  	0.20021  	-0.1279  	-0.3093  	0.48519  	-0.1475  	0.32951  	1.84936  	-0.9957  	0.24567  	0.34784  	0.42980  	0.38936  	-0.1569  	-0.5476  	0.49205  	0.03801  	-0.3298  	0.99141  	0.43755  	-0.5815  	0.26100  	0.15985  	0.64460  	0.09732  	-0.1617  	0.84958  	0.04548  	0.45993  	-0.3439  	-0.5382  	0.70200  	-0.1306  	-0.0645  	-0.4248  	0.45314  	0.32369  	-0.0409  	-0.0295  	-0.0776  	-0.0516  	-0.1576  	-0.1130  	-0.0736  	-0.0106  	-0.0206  	-0.0620  	-0.0080  	-0.0338  	-0.0546  	0.00516  	0.01474  	-0.0076  	0.01515  	-0.0098  	0.02781  	0.19233  	0.07166  	0.04946  	0.02275  	-0.0205  	-0.0457  	0.48707  	261.820  	202.448  	
0.08822  	-0.0784  	-0.4202  	-1.0282  	-0.0821  	-0.9234  	0.58965  	0.03484  	0.23941  	0.20110  	-0.1408  	-0.3304  	0.49227  	-0.1528  	0.34555  	1.83668  	-0.9911  	0.24092  	0.35403  	0.43634  	0.37507  	-0.1518  	-0.5490  	0.49507  	0.04602  	-0.3348  	1.00230  	0.43794  	-0.5771  	0.26642  	0.15678  	0.64201  	0.09134  	-0.1602  	0.85768  	0.04868  	0.45379  	-0.3485  	-0.5336  	0.71894  	-0.1398  	-0.0636  	-0.4285  	0.45320  	0.32463  	-0.0420  	-0.0314  	-0.0768  	-0.0527  	-0.1577  	-0.1099  	-0.0714  	-0.0133  	-0.0215  	-0.0615  	-0.0059  	-0.0329  	-0.0545  	0.00424  	0.01264  	-0.0083  	0.01456  	-0.0107  	0.02746  	0.19160  	0.07240  	0.05076  	0.02176  	-0.0200  	-0.0420  	0.48707  	261.820  	202.448  	
0.18256  	-0.0696  	-0.3607  	-0.9182  	0.00072  	-0.8364  	0.62416  	0.04405  	0.21242  	0.17560  	-0.2846  	-0.3442  	0.55052  	-0.0498  	0.39646  	1.86079  	-1.0196  	0.25555  	0.36392  	0.45257  	0.30807  	-0.1272  	-0.6157  	0.48082  	0.13174  	-0.3470  	1.01147  	0.49843  	-0.4811  	0.30937  	0.14450  	0.62871  	0.09217  	-0.1589  	0.85760  	0.09174  	0.37938  	-0.3936  	-0.4962  	0.74418  	-0.1597  	-0.0472  	-0.4281  	0.45503  	0.32521  	-0.0463  	-0.0345  	-0.0570  	-0.0357  	-0.1715  	-0.1034  	-0.0742  	-0.0140  	-0.0263  	-0.0594  	-0.0026  	-0.0296  	-0.0551  	-0.0033  	0.01785  	-0.0098  	0.01009  	-0.0044  	0.03006  	0.19104  	0.07274  	0.05176  	0.02082  	-0.0198  	-0.0386  	0.48707  	261.820  	202.448  	
0.18831  	-0.0864  	-0.3634  	-0.8670  	0.06387  	-0.8812  	0.64416  	0.02443  	0.20778  	0.20252  	-0.2994  	-0.3310  	0.56109  	-0.0824  	0.31870  	1.85353  	-1.0695  	0.31995  	0.34727  	0.53273  	0.19662  	-0.1520  	-0.7087  	0.38264  	0.14028  	-0.3365  	0.91598  	0.59391  	-0.3455  	0.33182  	0.14274  	0.61521  	0.11929  	-0.1496  	0.80219  	0.15214  	0.29867  	-0.4125  	-0.4306  	0.76794  	-0.1367  	-0.0475  	-0.4262  	0.45637  	0.33493  	-0.0460  	-0.0319  	-0.0475  	-0.0298  	-0.1751  	-0.0937  	-0.0762  	-0.0091  	-0.0292  	-0.0545  	-0.0048  	-0.0238  	-0.0539  	0.00175  	0.01910  	-0.0135  	0.00174  	-0.0079  	0.02759  	0.19065  	0.07270  	0.05244  	0.01992  	-0.0197  	-0.0355  	0.48707  	261.820  	202.448  	
0.21207  	-0.1146  	-0.3574  	-0.8079  	0.09925  	-0.8065  	0.64392  	0.03363  	0.19887  	0.21136  	-0.4660  	-0.4387  	0.62677  	0.01632  	0.36149  	1.78899  	-1.0591  	0.31568  	0.32620  	0.48473  	0.15557  	-0.0918  	-0.7150  	0.38046  	0.19989  	-0.3563  	0.96034  	0.57110  	-0.2993  	0.38265  	0.14386  	0.62422  	0.08648  	-0.1404  	0.78687  	0.14841  	0.28434  	-0.4267  	-0.3993  	0.77890  	-0.1343  	-0.0370  	-0.4247  	0.46397  	0.32760  	-0.0420  	-0.0417  	-0.0325  	-0.0227  	-0.1790  	-0.0981  	-0.0739  	-0.0117  	-0.0332  	-0.0535  	-0.0023  	-0.0279  	-0.0537  	0.00071  	0.02021  	-0.0099  	0.00833  	-0.0126  	0.02860  	0.19044  	0.07225  	0.05283  	0.01908  	-0.0198  	-0.0327  	0.48707  	261.820  	202.448  	
-0.0199  	-0.1375  	-0.5914  	-1.0127  	-0.0065  	-1.0799  	0.66470  	-0.1031  	0.15296  	0.29800  	-0.3978  	-0.4534  	0.55588  	-0.0875  	0.32911  	1.66359  	-1.0409  	0.33506  	0.33138  	0.51968  	0.09180  	-0.1649  	-0.7515  	0.39058  	0.18474  	-0.3219  	0.92324  	0.58156  	-0.3080  	0.33757  	0.13404  	0.61207  	0.08231  	-0.1503  	0.77424  	0.18029  	0.24075  	-0.4205  	-0.4298  	0.81013  	-0.0919  	-0.0354  	-0.4232  	0.45340  	0.33364  	-0.0362  	-0.0333  	-0.0515  	-0.0366  	-0.1706  	-0.1111  	-0.0712  	-0.0235  	-0.0256  	-0.0602  	-0.0136  	-0.0345  	-0.0567  	0.00653  	0.01053  	-0.0149  	0.00234  	-0.0205  	0.02257  	0.19040  	0.07142  	0.05291  	0.01828  	-0.0201  	-0.0302  	0.48707  	261.820  	202.448  	
-0.3836  	-0.2631  	-0.7114  	-1.1820  	-0.0383  	-1.2273  	0.61586  	-0.2564  	0.08315  	0.37160  	-0.2716  	-0.3813  	0.43145  	-0.5360  	0.03299  	1.73844  	-1.0555  	0.38538  	0.35956  	0.59657  	-0.0994  	-0.1661  	-0.7212  	0.33963  	0.15309  	-0.3222  	0.77663  	0.84797  	-0.1539  	0.32790  	0.15698  	0.59932  	0.02671  	-0.1263  	0.60844  	0.29131  	0.09921  	-0.4399  	-0.3960  	0.82213  	-0.0428  	-0.0654  	-0.4299  	0.46505  	0.32575  	-0.0480  	-0.0371  	-0.0679  	-0.0461  	-0.1779  	-0.1033  	-0.0706  	-0.0148  	-0.0312  	-0.0559  	-0.0284  	-0.0152  	-0.0500  	0.00825  	0.00622  	-0.0126  	-0.0058  	-0.0038  	0.03347  	0.19030  	0.06900  	0.05265  	0.01820  	-0.0217  	-0.0274  	0.48707  	261.820  	202.448  	
-0.2917  	-0.2414  	-0.6718  	-1.1095  	0.00216  	-1.1681  	0.56133  	-0.2067  	0.10603  	0.32606  	-0.3174  	-0.3190  	0.44097  	-0.4957  	0.05389  	1.76634  	-1.0354  	0.36584  	0.35643  	0.60846  	-0.0678  	-0.1619  	-0.6672  	0.35363  	0.08894  	-0.3040  	0.75790  	0.82393  	-0.2208  	0.30338  	0.15943  	0.59461  	0.04610  	-0.1282  	0.63929  	0.25803  	0.13691  	-0.4415  	-0.4194  	0.81757  	-0.0565  	-0.0616  	-0.4208  	0.47504  	0.32918  	-0.0535  	-0.0305  	-0.0697  	-0.0490  	-0.1666  	-0.1005  	-0.0771  	-0.0156  	-0.0296  	-0.0616  	-0.0263  	-0.0181  	-0.0522  	0.00755  	0.00838  	-0.0233  	-0.0048  	-0.0110  	0.03243  	0.18957  	0.06715  	0.05196  	0.01750  	-0.0221  	-0.0278  	0.48707  	261.820  	202.448  	
-0.2805  	-0.2244  	-0.6311  	-1.1502  	-0.0350  	-1.1352  	0.57331  	-0.1702  	0.15809  	0.37483  	-0.3594  	-0.2976  	0.53000  	-0.4274  	0.04627  	1.78701  	-1.0302  	0.39867  	0.36664  	0.62467  	-0.0734  	-0.1791  	-0.6591  	0.33557  	0.06036  	-0.2914  	0.71417  	0.81457  	-0.2353  	0.25791  	0.20315  	0.58317  	0.09287  	-0.1298  	0.61819  	0.21591  	0.10408  	-0.4532  	-0.4007  	0.81871  	-0.0228  	-0.0795  	-0.4020  	0.45573  	0.32879  	-0.0510  	-0.0168  	-0.0591  	-0.0496  	-0.1704  	-0.1036  	-0.0767  	-0.0152  	-0.0399  	-0.0662  	-0.0257  	-0.0228  	-0.0506  	0.00539  	0.00764  	-0.0088  	0.00047  	-0.0086  	0.03539  	0.19039  	0.06507  	0.05096  	0.01652  	-0.0225  	-0.0261  	0.48707  	261.820  	202.448  	
-0.3396  	-0.2435  	-0.6108  	-1.2749  	-0.1251  	-1.1237  	0.58859  	-0.2295  	0.13410  	0.41224  	-0.3159  	-0.3280  	0.50480  	-0.4473  	-0.0814  	1.72429  	-1.0535  	0.40432  	0.33411  	0.60020  	-0.1611  	-0.1425  	-0.6654  	0.30601  	0.08488  	-0.2736  	0.68247  	0.87242  	-0.1892  	0.27728  	0.22726  	0.56920  	0.08131  	-0.1383  	0.54809  	0.24319  	0.07995  	-0.4562  	-0.3819  	0.81313  	0.00259  	-0.0749  	-0.3901  	0.46619  	0.31947  	-0.0501  	-0.0192  	-0.0554  	-0.0435  	-0.1776  	-0.0983  	-0.0773  	-0.0207  	-0.0356  	-0.0637  	-0.0318  	-0.0281  	-0.0517  	0.00373  	0.00181  	-0.0060  	0.00107  	-0.0036  	0.03792  	0.19142  	0.06334  	0.04989  	0.01562  	-0.0234  	-0.0156  	0.48707  	261.820  	202.448  	
-0.4473  	-0.2248  	-0.6741  	-1.4249  	-0.1553  	-1.2112  	0.56904  	-0.2262  	0.11258  	0.36103  	-0.2756  	-0.3751  	0.40446  	-0.5606  	-0.0846  	1.66706  	-1.0008  	0.38916  	0.35803  	0.52368  	-0.0719  	-0.1222  	-0.5750  	0.34068  	0.10940  	-0.2736  	0.78777  	0.80379  	-0.2137  	0.27823  	0.18474  	0.57554  	0.04984  	-0.1585  	0.51187  	0.22965  	0.16856  	-0.4462  	-0.3913  	0.81209  	-0.0075  	-0.0677  	-0.4020  	0.47118  	0.32257  	-0.0614  	-0.0258  	-0.0830  	-0.0462  	-0.1855  	-0.1051  	-0.0787  	-0.0213  	-0.0275  	-0.0561  	-0.0295  	-0.0218  	-0.0516  	0.00848  	0.01033  	-0.0145  	0.00913  	-0.0049  	0.04246  	0.19328  	0.06076  	0.04899  	0.01479  	-0.0244  	-0.0086  	0.48707  	261.820  	202.448  	
